"Item 1","Item 2","Item 3","Item 4","Item 5","Obs","Exp","z1","se.z1"
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
1,1,1,1,1,298,296.692872112091,0.606352425147686,0.854624109635069
